date,time,code,open,high,low,close,volume,amount
2020/6/2,2020-06-02 10:15,sz.000001,12.7306686,12.9209626,12.7306686,12.9019332,10317871,139161826
2020/6/2,2020-06-02 10:30,sz.000001,12.9019332,12.9019332,12.8258156,12.8543597,7247025,98025360
2020/6/2,2020-06-02 10:45,sz.000001,12.8638744,12.9019332,12.8353303,12.8829038,6873054,93022512
2020/6/2,2020-06-02 11:00,sz.000001,12.8829038,12.9685361,12.8733891,12.9209626,9921101,134784208
2020/6/2,2020-06-02 11:15,sz.000001,12.9209626,12.939992,12.9019332,12.9114479,3486900,47368912
2020/6/2,2020-06-02 11:30,sz.000001,12.9019332,12.9114479,12.8638744,12.8733891,3510643,47550448
2020/6/2,2020-06-02 13:15,sz.000001,12.8924185,12.9114479,12.8543597,12.8829038,2930580,39672128
2020/6/2,2020-06-02 13:30,sz.000001,12.8829038,12.8924185,12.8638744,12.8733891,1876978,25403440
2020/6/2,2020-06-02 13:45,sz.000001,12.8638744,12.9209626,12.8543597,12.8638744,5091861,68968976
2020/6/2,2020-06-02 14:00,sz.000001,12.8638744,12.9304773,12.8543597,12.9304773,4874475,66097184
2020/6/2,2020-06-02 14:15,sz.000001,12.9304773,12.9495067,12.9019332,12.9209626,6458518,87770176
2020/6/2,2020-06-02 14:30,sz.000001,12.9209626,12.9209626,12.8733891,12.8829038,4499270,61020384
2020/6/2,2020-06-02 14:45,sz.000001,12.8733891,12.8924185,12.8543597,12.8543597,3655507,49440912
2020/6/2,2020-06-02 15:00,sz.000001,12.8543597,12.9019332,12.8353303,12.8924185,5823445,78759040
2020/6/3,2020-06-03 09:45,sz.000001,12.9780508,13.130286,12.8924185,13.1207713,18500894,253178827
2020/6/3,2020-06-03 10:00,sz.000001,13.1207713,13.2064036,13.1112566,13.1493154,19418300,268648725
2020/6/3,2020-06-03 10:15,sz.000001,13.1398007,13.1493154,13.0065949,13.0827125,9068817,124577456
2020/6/3,2020-06-03 10:30,sz.000001,13.0827125,13.0827125,12.9970802,13.0161096,5235140,71745920
2020/6/3,2020-06-03 10:45,sz.000001,13.0065949,13.0161096,12.9304773,12.9590214,4352489,59295024
2020/6/3,2020-06-03 11:00,sz.000001,12.9590214,12.9780508,12.9304773,12.9590214,2686500,36568880
2020/6/3,2020-06-03 11:15,sz.000001,12.9685361,12.9685361,12.8924185,12.9304773,3278780,44557648
2020/6/3,2020-06-03 11:30,sz.000001,12.939992,12.9590214,12.9209626,12.939992,1646599,22395760
2020/6/3,2020-06-03 13:15,sz.000001,12.939992,13.0065949,12.939992,12.9685361,4022522,54799248
2020/6/3,2020-06-03 13:30,sz.000001,12.9590214,12.9970802,12.9114479,12.9209626,4299700,58521888
2020/6/3,2020-06-03 13:45,sz.000001,12.9114479,12.9495067,12.8924185,12.9209626,4836808,65668512
2020/6/3,2020-06-03 14:00,sz.000001,12.9114479,12.9590214,12.8924185,12.939992,3743100,50822080
2020/6/3,2020-06-03 14:15,sz.000001,12.9304773,12.9780508,12.9114479,12.9590214,2927100,39820000
2020/6/3,2020-06-03 14:30,sz.000001,12.9685361,12.9780508,12.8924185,12.9304773,3219750,43756064
2020/6/3,2020-06-03 14:45,sz.000001,12.9209626,12.9495067,12.8924185,12.9209626,3847516,52249552
2020/6/3,2020-06-03 15:00,sz.000001,12.9114479,12.9209626,12.844845,12.8829038,4596293,62176704
2020/6/4,2020-06-04 09:45,sz.000001,12.8733891,12.9590214,12.7877568,12.7877568,9128314,123311634
2020/6/4,2020-06-04 10:00,sz.000001,12.7877568,12.8163009,12.7592127,12.7782421,5422644,72875359
2020/6/4,2020-06-04 10:15,sz.000001,12.7687274,12.7877568,12.7592127,12.7687274,3176420,42624582
2020/6/4,2020-06-04 10:30,sz.000001,12.7687274,12.8258156,12.7592127,12.8163009,2614645,35150537
2020/6/4,2020-06-04 10:45,sz.000001,12.8163009,12.8638744,12.7877568,12.8543597,2633398,35504176
2020/6/4,2020-06-04 11:00,sz.000001,12.8543597,12.9019332,12.8353303,12.8829038,2291400,30988320
2020/6/4,2020-06-04 11:15,sz.000001,12.8829038,12.9114479,12.8543597,12.8543597,3083498,41762080
2020/6/4,2020-06-04 11:30,sz.000001,12.8638744,12.8829038,12.8163009,12.8543597,2388260,32238320
2020/6/4,2020-06-04 13:15,sz.000001,12.8733891,12.9209626,12.8163009,12.9114479,3760908,50894976
2020/6/4,2020-06-04 13:30,sz.000001,12.9114479,12.9304773,12.8924185,12.9019332,2533500,34390592
2020/6/4,2020-06-04 13:45,sz.000001,12.8924185,12.9114479,12.8638744,12.8733891,2089660,28309056
2020/6/4,2020-06-04 14:00,sz.000001,12.8733891,12.9209626,12.8733891,12.9019332,2008292,27229456
2020/6/4,2020-06-04 14:15,sz.000001,12.9019332,12.9304773,12.8829038,12.9114479,2574008,34914496
2020/6/4,2020-06-04 14:30,sz.000001,12.9114479,12.9685361,12.9019332,12.9304773,5365294,72934080
2020/6/4,2020-06-04 14:45,sz.000001,12.939992,12.9780508,12.9114479,12.9304773,5958892,81108976
2020/6/4,2020-06-04 15:00,sz.000001,12.9209626,12.939992,12.8829038,12.9114479,3277500,44470992
2020/6/5,2020-06-05 09:45,sz.000001,12.939992,12.9590214,12.8067862,12.8258156,5870560,79366774
2020/6/5,2020-06-05 10:00,sz.000001,12.8258156,12.8543597,12.7972715,12.8258156,2941200,39632652
2020/6/5,2020-06-05 10:15,sz.000001,12.8258156,12.8543597,12.8067862,12.8163009,2687008,36230510
2020/6/5,2020-06-05 10:30,sz.000001,12.8163009,12.8258156,12.7782421,12.8067862,3243164,43645134
2020/6/5,2020-06-05 10:45,sz.000001,12.8067862,12.8163009,12.7782421,12.7972715,2059308,27704934
2020/6/5,2020-06-05 11:00,sz.000001,12.7972715,12.7972715,12.7782421,12.7877568,1643609,22090743
2020/6/5,2020-06-05 11:15,sz.000001,12.7972715,12.8067862,12.7782421,12.7877568,2069285,27814581
2020/6/5,2020-06-05 11:30,sz.000001,12.7972715,12.8067862,12.7877568,12.7972715,1082353,14559632
2020/6/5,2020-06-05 13:15,sz.000001,12.7972715,12.8733891,12.7972715,12.8353303,2814172,37970944
2020/6/5,2020-06-05 13:30,sz.000001,12.8353303,12.8829038,12.8258156,12.8353303,1948183,26312128
2020/6/5,2020-06-05 13:45,sz.000001,12.8353303,12.8733891,12.8258156,12.8543597,1203697,16251792
2020/6/5,2020-06-05 14:00,sz.000001,12.8543597,12.8733891,12.8258156,12.8733891,1376579,18607328
2020/6/5,2020-06-05 14:15,sz.000001,12.8733891,12.9495067,12.8638744,12.9019332,3199120,43418704
2020/6/5,2020-06-05 14:30,sz.000001,12.9114479,12.9304773,12.8924185,12.9019332,1737568,23585104
2020/6/5,2020-06-05 14:45,sz.000001,12.9209626,12.9209626,12.8733891,12.8924185,1514368,20522736
2020/6/5,2020-06-05 15:00,sz.000001,12.9019332,12.9304773,12.8829038,12.9304773,2912516,39518432
2020/6/8,2020-06-08 09:45,sz.000001,13.0161096,13.1778595,12.9970802,13.0827125,14159440,194995735
2020/6/8,2020-06-08 10:00,sz.000001,13.0731978,13.0922272,13.0161096,13.0541684,5213100,71507722
2020/6/8,2020-06-08 10:15,sz.000001,13.0636831,13.0731978,12.939992,12.9970802,7719819,105418031
2020/6/8,2020-06-08 10:30,sz.000001,12.9875655,13.0065949,12.9590214,12.9970802,2544685,34721456
2020/6/8,2020-06-08 10:45,sz.000001,12.9970802,13.035139,12.9685361,13.035139,3398734,46446048
2020/6/8,2020-06-08 11:00,sz.000001,13.0161096,13.0731978,13.0065949,13.0161096,3243310,44455168
2020/6/8,2020-06-08 11:15,sz.000001,13.035139,13.0446537,12.9875655,13.0065949,2634897,36053312
2020/6/8,2020-06-08 11:30,sz.000001,13.0065949,13.035139,12.9495067,12.9780508,2787398,38008688
2020/6/8,2020-06-08 13:15,sz.000001,12.9780508,13.035139,12.9590214,13.035139,2707409,36993776
2020/6/8,2020-06-08 13:30,sz.000001,13.0256243,13.035139,12.9875655,12.9875655,1831020,25032192
2020/6/8,2020-06-08 13:45,sz.000001,12.9970802,13.0065949,12.939992,12.9875655,2270224,30948496
2020/6/8,2020-06-08 14:00,sz.000001,12.9780508,13.035139,12.9495067,13.0161096,2100483,28688064
2020/6/8,2020-06-08 14:15,sz.000001,13.0256243,13.0256243,12.9685361,12.9780508,1334013,18213232
2020/6/8,2020-06-08 14:30,sz.000001,12.9780508,12.9970802,12.9685361,12.9970802,1071880,14625184
2020/6/8,2020-06-08 14:45,sz.000001,12.9875655,12.9970802,12.9590214,12.9590214,1697074,23144192
2020/6/8,2020-06-08 15:00,sz.000001,12.9495067,12.9780508,12.9209626,12.9590214,3883704,52864496
2020/6/9,2020-06-09 09:45,sz.000001,12.9780508,12.9970802,12.9019332,12.9590214,4559760,62019282
2020/6/9,2020-06-09 10:00,sz.000001,12.9495067,12.9685361,12.9209626,12.939992,3668300,49933719
2020/6/9,2020-06-09 10:15,sz.000001,12.939992,12.9685361,12.9019332,12.9114479,3495910,47511967
2020/6/9,2020-06-09 10:30,sz.000001,12.9114479,12.9209626,12.8733891,12.8829038,3817690,51743301
2020/6/9,2020-06-09 10:45,sz.000001,12.8924185,12.9304773,12.8733891,12.9209626,1835637,24892710
2020/6/9,2020-06-09 11:00,sz.000001,12.9209626,12.9875655,12.9209626,12.9780508,2830672,38527837
2020/6/9,2020-06-09 11:15,sz.000001,12.9780508,12.9970802,12.9685361,12.9780508,2043210,27884192
2020/6/9,2020-06-09 11:30,sz.000001,12.9780508,13.0636831,12.9780508,13.0446537,2892777,39590224
2020/6/9,2020-06-09 13:15,sz.000001,13.0256243,13.0541684,12.9780508,12.9875655,3283120,44911248
2020/6/9,2020-06-09 13:30,sz.000001,12.9780508,13.035139,12.9590214,12.9970802,4564173,62338272
2020/6/9,2020-06-09 13:45,sz.000001,12.9780508,13.0161096,12.9685361,13.0161096,1264864,17265968
2020/6/9,2020-06-09 14:00,sz.000001,13.0161096,13.0636831,13.0065949,13.0446537,4830900,66225024
2020/6/9,2020-06-09 14:15,sz.000001,13.035139,13.0446537,13.0065949,13.0065949,2020600,27668272
2020/6/9,2020-06-09 14:30,sz.000001,13.0065949,13.0256243,12.9875655,13.0161096,1440696,19696384
2020/6/9,2020-06-09 14:45,sz.000001,13.0161096,13.0256243,12.9875655,13.0065949,2392385,32703248
2020/6/9,2020-06-09 15:00,sz.000001,12.9970802,13.0065949,12.9685361,13.0065949,2489313,33984192
2020/6/10,2020-06-10 09:45,sz.000001,13.0446537,13.0446537,12.8543597,12.8733891,6159792,83603446
2020/6/10,2020-06-10 10:00,sz.000001,12.8733891,12.8829038,12.8067862,12.844845,6290763,84895318
2020/6/10,2020-06-10 10:15,sz.000001,12.844845,12.8924185,12.8353303,12.8353303,3297500,44544450
2020/6/10,2020-06-10 10:30,sz.000001,12.8353303,12.8829038,12.8353303,12.844845,2569602,34702530
2020/6/10,2020-06-10 10:45,sz.000001,12.8543597,12.8733891,12.8163009,12.8163009,2563543,34570480
2020/6/10,2020-06-10 11:00,sz.000001,12.8163009,12.8353303,12.7972715,12.8163009,2573325,34656464
2020/6/10,2020-06-10 11:15,sz.000001,12.8258156,12.8353303,12.749698,12.7877568,6673897,89669504
2020/6/10,2020-06-10 11:30,sz.000001,12.7877568,12.8067862,12.7592127,12.7782421,2405640,32308784
2020/6/10,2020-06-10 13:15,sz.000001,12.7972715,12.8258156,12.7592127,12.8067862,4117594,55365632
2020/6/10,2020-06-10 13:30,sz.000001,12.8163009,12.8353303,12.7877568,12.8067862,2345726,31584112
2020/6/10,2020-06-10 13:45,sz.000001,12.7972715,12.8258156,12.7782421,12.8067862,3316400,44609696
2020/6/10,2020-06-10 14:00,sz.000001,12.7972715,12.8258156,12.7782421,12.7782421,3520800,47358752
2020/6/10,2020-06-10 14:15,sz.000001,12.7782421,12.7877568,12.7592127,12.7687274,3332800,44742960
2020/6/10,2020-06-10 14:30,sz.000001,12.7687274,12.7972715,12.7592127,12.7687274,2751760,36962592
2020/6/10,2020-06-10 14:45,sz.000001,12.7687274,12.8067862,12.7687274,12.7972715,1906100,25607472
2020/6/10,2020-06-10 15:00,sz.000001,12.7972715,12.8353303,12.7687274,12.8353303,4222378,56813552
2020/6/11,2020-06-11 09:45,sz.000001,12.7306686,12.7401833,12.5974628,12.6640657,12083454,160609609
2020/6/11,2020-06-11 10:00,sz.000001,12.654551,12.6640657,12.5784334,12.5974628,10564200,140080935
2020/6/11,2020-06-11 10:15,sz.000001,12.6069775,12.6355216,12.5879481,12.5974628,6631601,87891776
2020/6/11,2020-06-11 10:30,sz.000001,12.5974628,12.6450363,12.5879481,12.6355216,3707203,49156816
2020/6/11,2020-06-11 10:45,sz.000001,12.6260069,12.6355216,12.5974628,12.6164922,3802322,50405296
2020/6/11,2020-06-11 11:00,sz.000001,12.6069775,12.6164922,12.559404,12.5879481,7441727,98458544
2020/6/11,2020-06-11 11:15,sz.000001,12.5784334,12.5974628,12.5689187,12.5974628,4272160,56501264
2020/6/11,2020-06-11 11:30,sz.000001,12.5879481,12.6355216,12.559404,12.5784334,8250981,109151760
2020/6/11,2020-06-11 13:15,sz.000001,12.5784334,12.5879481,12.464257,12.4928011,15204565,199988640
2020/6/11,2020-06-11 13:30,sz.000001,12.4928011,12.5023158,12.4261982,12.4452276,10073118,131948320
2020/6/11,2020-06-11 13:45,sz.000001,12.4452276,12.4452276,12.36911,12.4357129,16514637,215271344
2020/6/11,2020-06-11 14:00,sz.000001,12.4357129,12.4452276,12.3976541,12.4452276,6796298,88663200
2020/6/11,2020-06-11 14:15,sz.000001,12.4357129,12.464257,12.4166835,12.4357129,5148354,67301696
2020/6/11,2020-06-11 14:30,sz.000001,12.4357129,12.4547423,12.3976541,12.4071688,7733623,101011184
2020/6/11,2020-06-11 14:45,sz.000001,12.4071688,12.4357129,12.3976541,12.4261982,9309361,121421856
2020/6/11,2020-06-11 15:00,sz.000001,12.4261982,12.4832864,12.3976541,12.4452276,7370378,96337744
2020/6/12,2020-06-12 09:45,sz.000001,12.273963,12.3405659,12.2454189,12.2834777,17133662,221226064
2020/6/12,2020-06-12 10:00,sz.000001,12.3025071,12.3025071,12.2549336,12.2929924,10574858,136382176
2020/6/12,2020-06-12 10:15,sz.000001,12.2929924,12.2929924,12.2549336,12.273963,7895451,101833056
2020/6/12,2020-06-12 10:30,sz.000001,12.273963,12.3405659,12.2644483,12.2834777,7767917,100263664
2020/6/12,2020-06-12 10:45,sz.000001,12.2929924,12.3120218,12.2644483,12.3025071,3537648,45670288
2020/6/12,2020-06-12 11:00,sz.000001,12.2929924,12.3500806,12.2834777,12.3310512,3193601,41358928
2020/6/12,2020-06-12 11:15,sz.000001,12.3310512,12.3881394,12.3215365,12.3595953,2840158,36876464
2020/6/12,2020-06-12 11:30,sz.000001,12.3500806,12.3595953,12.3120218,12.3120218,2057601,26662992
2020/6/12,2020-06-12 13:15,sz.000001,12.3120218,12.3405659,12.3025071,12.3215365,3440077,44530848
2020/6/12,2020-06-12 13:30,sz.000001,12.3120218,12.3405659,12.3025071,12.3310512,1956543,25336080
2020/6/12,2020-06-12 13:45,sz.000001,12.3215365,12.3405659,12.2834777,12.3215365,4787062,61902624
2020/6/12,2020-06-12 14:00,sz.000001,12.3120218,12.3215365,12.2834777,12.3120218,5604024,72427456
2020/6/12,2020-06-12 14:15,sz.000001,12.3120218,12.3500806,12.2929924,12.3120218,6194555,80196880
2020/6/12,2020-06-12 14:30,sz.000001,12.3215365,12.3310512,12.2929924,12.3025071,5992624,77528496
2020/6/12,2020-06-12 14:45,sz.000001,12.3120218,12.3215365,12.273963,12.2834777,9151013,118199600
2020/6/12,2020-06-12 15:00,sz.000001,12.2834777,12.3595953,12.2549336,12.3595953,10928263,141223120
2020/6/15,2020-06-15 09:45,sz.000001,12.2263895,12.2929924,12.178816,12.2834777,9973638,128149125
2020/6/15,2020-06-15 10:00,sz.000001,12.2834777,12.2929924,12.2359042,12.2644483,4831420,62273948
2020/6/15,2020-06-15 10:15,sz.000001,12.2549336,12.3120218,12.2549336,12.2834777,3971257,51255769
2020/6/15,2020-06-15 10:30,sz.000001,12.2929924,12.3405659,12.2834777,12.3025071,7013904,90752278
2020/6/15,2020-06-15 10:45,sz.000001,12.3120218,12.3215365,12.273963,12.273963,4450788,57530768
2020/6/15,2020-06-15 11:00,sz.000001,12.273963,12.3025071,12.273963,12.2929924,3411103,44047840
2020/6/15,2020-06-15 11:15,sz.000001,12.273963,12.3310512,12.273963,12.3025071,2707300,35013744
2020/6/15,2020-06-15 11:30,sz.000001,12.3025071,12.3215365,12.2929924,12.3025071,1647057,21302624
2020/6/15,2020-06-15 13:15,sz.000001,12.3025071,12.3025071,12.2549336,12.2644483,4411489,56915968
2020/6/15,2020-06-15 13:30,sz.000001,12.2644483,12.273963,12.2454189,12.2644483,2649472,34132656
2020/6/15,2020-06-15 13:45,sz.000001,12.2454189,12.273963,12.2359042,12.2454189,2202928,28361568
2020/6/15,2020-06-15 14:00,sz.000001,12.2454189,12.2454189,12.2263895,12.2263895,3412987,43882720
2020/6/15,2020-06-15 14:15,sz.000001,12.2263895,12.2454189,12.1978454,12.2454189,3567660,45820592
2020/6/15,2020-06-15 14:30,sz.000001,12.2454189,12.273963,12.2359042,12.2454189,2298452,29596816
2020/6/15,2020-06-15 14:45,sz.000001,12.2454189,12.2549336,12.2073601,12.2168748,3613539,46443328
2020/6/15,2020-06-15 15:00,sz.000001,12.2073601,12.2263895,12.1978454,12.1978454,5868313,75287760
2020/6/16,2020-06-16 09:45,sz.000001,12.273963,12.3595953,12.2644483,12.2929924,10231837,132392675
2020/6/16,2020-06-16 10:00,sz.000001,12.2929924,12.3215365,12.273963,12.2834777,3938400,50922419
2020/6/16,2020-06-16 10:15,sz.000001,12.2834777,12.2929924,12.2549336,12.2549336,4036932,52079604
2020/6/16,2020-06-16 10:30,sz.000001,12.2644483,12.2834777,12.2359042,12.2644483,3369300,43400870
2020/6/16,2020-06-16 10:45,sz.000001,12.2644483,12.3120218,12.2549336,12.2929924,3091408,39897440
2020/6/16,2020-06-16 11:00,sz.000001,12.3120218,12.3215365,12.2929924,12.3025071,2480406,32086160
2020/6/16,2020-06-16 11:15,sz.000001,12.3025071,12.3120218,12.2834777,12.3025071,1744781,22557664
2020/6/16,2020-06-16 11:30,sz.000001,12.3025071,12.3120218,12.2834777,12.3025071,1835340,23730992
2020/6/16,2020-06-16 13:15,sz.000001,12.2929924,12.3310512,12.2929924,12.3120218,2554896,33064656
2020/6/16,2020-06-16 13:30,sz.000001,12.3215365,12.3215365,12.2929924,12.3025071,1831547,23691600
2020/6/16,2020-06-16 13:45,sz.000001,12.3120218,12.3215365,12.2929924,12.3120218,2823817,36534128
2020/6/16,2020-06-16 14:00,sz.000001,12.3120218,12.3215365,12.2929924,12.3120218,2912355,37677712
2020/6/16,2020-06-16 14:15,sz.000001,12.3120218,12.3215365,12.273963,12.2834777,3810252,49239792
2020/6/16,2020-06-16 14:30,sz.000001,12.273963,12.2929924,12.2644483,12.2644483,6092638,78611872
2020/6/16,2020-06-16 14:45,sz.000001,12.2644483,12.273963,12.2359042,12.2454189,8981316,115678160
2020/6/16,2020-06-16 15:00,sz.000001,12.2454189,12.273963,12.2359042,12.2644483,12070685,155477936
2020/6/17,2020-06-17 09:45,sz.000001,12.2644483,12.2929924,12.1978454,12.2359042,7512363,96655673
2020/6/17,2020-06-17 10:00,sz.000001,12.2454189,12.2549336,12.2263895,12.2359042,3413565,43918106
2020/6/17,2020-06-17 10:15,sz.000001,12.2359042,12.2454189,12.1883307,12.1978454,5847617,75096878
2020/6/17,2020-06-17 10:30,sz.000001,12.1978454,12.2073601,12.1883307,12.1883307,5420662,69481343
2020/6/17,2020-06-17 10:45,sz.000001,12.1883307,12.1978454,12.1407572,12.1502719,7774269,99410640
2020/6/17,2020-06-17 11:00,sz.000001,12.1502719,12.178816,12.1407572,12.1502719,4706540,60116560
2020/6/17,2020-06-17 11:15,sz.000001,12.1407572,12.1693013,12.1407572,12.1597866,3233600,41292848
2020/6/17,2020-06-17 11:30,sz.000001,12.1597866,12.178816,12.1502719,12.1693013,2082771,26613136
2020/6/17,2020-06-17 13:15,sz.000001,12.1693013,12.1978454,12.1502719,12.1597866,3276221,41914752
2020/6/17,2020-06-17 13:30,sz.000001,12.1597866,12.178816,12.1502719,12.178816,2365346,30242208
2020/6/17,2020-06-17 13:45,sz.000001,12.178816,12.2073601,12.1597866,12.1978454,2348046,30071648
2020/6/17,2020-06-17 14:00,sz.000001,12.2073601,12.2073601,12.178816,12.2073601,1683837,21583776
2020/6/17,2020-06-17 14:15,sz.000001,12.1978454,12.2454189,12.1978454,12.2263895,1930795,24797600
2020/6/17,2020-06-17 14:30,sz.000001,12.2359042,12.2359042,12.1978454,12.2168748,4415573,56711600
2020/6/17,2020-06-17 14:45,sz.000001,12.2168748,12.2168748,12.1693013,12.1693013,9310224,119259136
2020/6/17,2020-06-17 15:00,sz.000001,12.178816,12.2263895,12.1693013,12.2263895,6325395,81085248
2020/6/18,2020-06-18 09:45,sz.000001,12.1407572,12.1693013,11.9790073,11.9980367,31949577,404268272
2020/6/18,2020-06-18 10:00,sz.000001,11.9980367,12.0265808,11.988522,12.0170661,13389060,168891856
2020/6/18,2020-06-18 10:15,sz.000001,12.0170661,12.0456102,12.0075514,12.0075514,7710964,97462304
2020/6/18,2020-06-18 10:30,sz.000001,12.0170661,12.0456102,12.0075514,12.0456102,7504886,94844800
2020/6/18,2020-06-18 10:45,sz.000001,12.0360955,12.0551249,12.0170661,12.0456102,4914882,62157408
2020/6/18,2020-06-18 11:00,sz.000001,12.0551249,12.0551249,12.0265808,12.0551249,3985078,50442480
2020/6/18,2020-06-18 11:15,sz.000001,12.0646396,12.1217278,12.0360955,12.1217278,4856120,61618032
2020/6/18,2020-06-18 11:30,sz.000001,12.1217278,12.178816,12.1122131,12.1597866,7544538,96300224
2020/6/18,2020-06-18 13:15,sz.000001,12.1502719,12.178816,12.1407572,12.1502719,3799740,48551008
2020/6/18,2020-06-18 13:30,sz.000001,12.1502719,12.1597866,12.1312425,12.1597866,3304365,42187968
2020/6/18,2020-06-18 13:45,sz.000001,12.1597866,12.1693013,12.1502719,12.1693013,2859774,36540560
2020/6/18,2020-06-18 14:00,sz.000001,12.1597866,12.1693013,12.1217278,12.1312425,2920762,37276080
2020/6/18,2020-06-18 14:15,sz.000001,12.1217278,12.1312425,12.083669,12.1026984,3728798,47432192
2020/6/18,2020-06-18 14:30,sz.000001,12.1026984,12.1312425,12.0931837,12.1122131,2485793,31636640
2020/6/18,2020-06-18 14:45,sz.000001,12.1122131,12.1502719,12.1122131,12.1312425,4541880,57901120
2020/6/18,2020-06-18 15:00,sz.000001,12.1312425,12.1502719,12.1122131,12.1407572,6468563,82461072
2020/6/19,2020-06-19 09:45,sz.000001,12.1122131,12.1217278,12.0170661,12.0741543,18455880,234163604
2020/6/19,2020-06-19 10:00,sz.000001,12.0646396,12.1026984,12.0360955,12.0360955,12513829,158739724
2020/6/19,2020-06-19 10:15,sz.000001,12.0360955,12.0551249,12.0170661,12.0456102,11322760,143216544
2020/6/19,2020-06-19 10:30,sz.000001,12.0456102,12.0646396,12.0265808,12.0265808,8968375,113479584
2020/6/19,2020-06-19 10:45,sz.000001,12.0360955,12.0456102,12.0170661,12.0360955,8223448,103963872
2020/6/19,2020-06-19 11:00,sz.000001,12.0265808,12.0741543,12.0265808,12.0456102,7465598,94519568
2020/6/19,2020-06-19 11:15,sz.000001,12.0456102,12.0456102,11.9980367,12.0170661,11816548,149228672
2020/6/19,2020-06-19 11:30,sz.000001,12.0170661,12.0265808,11.9980367,12.0075514,6475713,81707136
2020/6/19,2020-06-19 13:15,sz.000001,12.0265808,12.0360955,11.9980367,12.0265808,8355505,105488624
2020/6/19,2020-06-19 13:30,sz.000001,12.0265808,12.0646396,12.0075514,12.0551249,4305893,54473904
2020/6/19,2020-06-19 13:45,sz.000001,12.0646396,12.0646396,12.0360955,12.0551249,4339387,54957568
2020/6/19,2020-06-19 14:00,sz.000001,12.0456102,12.1026984,12.0456102,12.1026984,3828015,48591248
2020/6/19,2020-06-19 14:15,sz.000001,12.1026984,12.1407572,12.083669,12.1122131,8436567,107455680
2020/6/19,2020-06-19 14:30,sz.000001,12.1217278,12.1978454,12.1122131,12.1883307,10649882,136023072
2020/6/19,2020-06-19 14:45,sz.000001,12.1883307,12.2168748,12.1502719,12.1978454,11450021,146646624
2020/6/19,2020-06-19 15:00,sz.000001,12.1883307,12.1978454,12.1502719,12.178816,17344757,221929488
2020/6/22,2020-06-22 09:45,sz.000001,12.1217278,12.1312425,12.0075514,12.0360955,24359871,308401488
2020/6/22,2020-06-22 10:00,sz.000001,12.0360955,12.0741543,12.0265808,12.0360955,13946673,176508592
2020/6/22,2020-06-22 10:15,sz.000001,12.0360955,12.083669,12.0170661,12.0741543,11970873,151484176
2020/6/22,2020-06-22 10:30,sz.000001,12.083669,12.1407572,12.0646396,12.1217278,13080271,166351408
2020/6/22,2020-06-22 10:45,sz.000001,12.1312425,12.1312425,12.083669,12.0931837,5640230,71743248
2020/6/22,2020-06-22 11:00,sz.000001,12.0931837,12.1217278,12.083669,12.0931837,5573030,70873232
2020/6/22,2020-06-22 11:15,sz.000001,12.0931837,12.1122131,12.0551249,12.0551249,5259593,66747936
2020/6/22,2020-06-22 11:30,sz.000001,12.0646396,12.0931837,12.0456102,12.0646396,3737869,47395904
2020/6/22,2020-06-22 13:15,sz.000001,12.0741543,12.083669,12.0456102,12.0551249,6317800,80057776
2020/6/22,2020-06-22 13:30,sz.000001,12.0456102,12.0646396,12.0360955,12.0456102,5535280,70099792
2020/6/22,2020-06-22 13:45,sz.000001,12.0551249,12.0646396,12.0360955,12.0456102,6564679,83110816
2020/6/22,2020-06-22 14:00,sz.000001,12.0360955,12.0456102,12.0265808,12.0265808,6473022,81858560
2020/6/22,2020-06-22 14:15,sz.000001,12.0265808,12.0360955,12.0075514,12.0265808,8571170,108263984
2020/6/22,2020-06-22 14:30,sz.000001,12.0360955,12.0360955,12.0170661,12.0360955,3674207,46445328
2020/6/22,2020-06-22 14:45,sz.000001,12.0456102,12.0551249,12.0170661,12.0360955,5153148,65184144
2020/6/22,2020-06-22 15:00,sz.000001,12.0360955,12.0456102,12.0265808,12.0265808,6050263,76496896
2020/6/23,2020-06-23 09:45,sz.000001,12.0360955,12.0456102,11.9790073,11.988522,14049400,177298074
2020/6/23,2020-06-23 10:00,sz.000001,11.988522,11.9980367,11.9694926,11.9790073,6643212,83660134
2020/6/23,2020-06-23 10:15,sz.000001,11.9694926,12.0741543,11.9694926,12.0551249,7724708,97746960
2020/6/23,2020-06-23 10:30,sz.000001,12.0646396,12.0646396,12.0360955,12.0646396,3815026,48321360
2020/6/23,2020-06-23 10:45,sz.000001,12.0646396,12.0646396,12.0170661,12.0265808,3794182,48030752
2020/6/23,2020-06-23 11:00,sz.000001,12.0265808,12.0456102,12.0170661,12.0456102,2764216,34958944
2020/6/23,2020-06-23 11:15,sz.000001,12.0360955,12.0456102,12.0170661,12.0170661,2590557,32755952
2020/6/23,2020-06-23 11:30,sz.000001,12.0265808,12.0360955,11.988522,11.9980367,4437885,55990032
2020/6/23,2020-06-23 13:15,sz.000001,12.0075514,12.0075514,11.9790073,11.9980367,6315952,79580464
2020/6/23,2020-06-23 13:30,sz.000001,11.9980367,12.0075514,11.9504632,11.9599779,10333764,129984272
2020/6/23,2020-06-23 13:45,sz.000001,11.9599779,11.9694926,11.9124044,11.9219191,10784367,135332016
2020/6/23,2020-06-23 14:00,sz.000001,11.9219191,11.9504632,11.9219191,11.9219191,4846980,60763728
2020/6/23,2020-06-23 14:15,sz.000001,11.9314338,11.9504632,11.9124044,11.9504632,5053036,63350144
